,text,token_list,Hashtag,Mentions
0,STF decide daqui a pouco HC de Lula: https://t.co/NhB5KxgSdw via @YouTube,"['stf', 'decide', 'daqui', 'hc', 'lula', 'via']",[],['youtube']
1,https://t.co/q2pQu1SJtv,[],[],[]
2,Lançamento de candidatura em Minas Gerais  #ADComunicação  https://t.co/bfgZStxV0g https://t.co/Ykwd3epEXJ,"['lançamento', 'candidatura', 'minas', 'gerais']",['adcomunicação'],[]
3,#ADComunicação   https://t.co/JHpohaY9v4 https://t.co/9teWVejJaD,[],['adcomunicação'],[]
4,Internautas estão enviando vídeos respondendo por que Alvaro Dias é um bom candidato à presidência da República. Envie sua mensagem pelo Whatsapp (61) 99908-1116. Grave com o celular na horizontal e não esqueça de dizer o seu nome e a sua cidade. https://t.co/yNS4tHLVJs https://t.co/eI6Fy7rwwU,"['internautas', 'enviando', 'vídeos', 'respondendo', 'alvaro', 'dias', 'candidato', 'presidência', 'república', 'envie', 'mensagem', 'whatsapp', '61', '99908-1116', 'grave', 'celular', 'horizontal', 'esqueça', 'nome', 'cidade']",[],[]
5,"Entre 194 países filiados à ONU, 193 países prendem após condenação em primeira ou segunda instância. O Brasil, além de ser o campeão do foro privilegiado, vai ser também o que demora mais a punir os culpados? Chega de privilégios! #ADComunicação  https://t.co/ohajGWL61B https://t.co/mNqKWvhilH","['194', 'países', 'filiados', 'onu', '193', 'países', 'prendem', 'condenação', 'instância', 'brasil', 'campeão', 'foro', 'privilegiado', 'demora', 'punir', 'culpados', 'chega', 'privilégios']",['adcomunicação'],[]
6,É hoje! #ADComunicação   https://t.co/4yGy8OrRaS https://t.co/mdpyzBLItO,['hoje'],['adcomunicação'],[]
7,@AndreaPires1 😉,[],[],['andreapires1']
8,Uma excelente quinta-feira para todos. #ADComunicação  https://t.co/aKuxzOniog https://t.co/soeGdHEhAj,"['excelente', 'quinta-feira']",['adcomunicação'],[]
9,"Bom dia! Primeira entrevista do dia, me despedindo de #Fortaleza as 5 horas da manhã. #AlvaroDias   https://t.co/cBVBew0uJr https://t.co/jxFcKnlgd8","['dia', 'entrevista', 'dia', 'despedindo', '5', 'horas', 'manhã']","['fortaleza', 'alvarodias']",[]
10,https://t.co/7GFF9RzLKY,[],[],[]
11,https://t.co/I0IVfgpBps,[],[],[]
12,APAGÃO NO NORTE E NORDESTE: https://t.co/xziXJlt9hw via @YouTube,"['apagão', 'norte', 'nordeste', 'via']",[],['youtube']
13,"Nós pedimos e vários internautas enviaram vídeos respondendo porque Alvaro Dias é um bom candidato à presidência da República. Essa é a primeira seleção, mas continue enviando a sua mensagem pelo Whatsapp (61) 99908-1116. Nós vamos publicá-la.  https://t.co/pPcrCnOtVn https://t.co/U6de3NVqg7","['pedimos', 'internautas', 'enviaram', 'vídeos', 'respondendo', 'alvaro', 'dias', 'candidato', 'presidência', 'república', 'seleção', 'continue', 'enviando', 'mensagem', 'whatsapp', '61', '99908-1116', 'vamos', 'publicá-la']",[],[]
14,#ADComunicação   https://t.co/WqNK3PwP4h https://t.co/CmvgkpLSIv,[],['adcomunicação'],[]
15,"Alvaro Dias comenta os quatro anos da operação Lava Jato, que levou poderosos à prisão, mas que no momento é atacada por aqueles que querem proteger os corruptos. Veja o vídeo e ouça o comentário. #ADComunicação  https://t.co/tRifqKyNL1 https://t.co/lFqcb4ADGQ","['alvaro', 'dias', 'comenta', 'anos', 'operação', 'lava', 'jato', 'levou', 'poderosos', 'prisão', 'atacada', 'proteger', 'corruptos', 'vídeo', 'ouça', 'comentário']",['adcomunicação'],[]
16,"Conversa com o deputado federal e jornalista, Vitor Valim, no Cidade 190, da TV Cidade/Record: https://t.co/kxHh4Zi2wN via @YouTube","['conversa', 'deputado', 'federal', 'jornalista', 'vitor', 'valim', 'cidade', '190', 'tv', 'cidade', 'record', 'via']",[],['youtube']
17,Em Fortaleza! #ADComunicação   https://t.co/XqHZ5lffni https://t.co/lk3HjgKYKr,['fortaleza'],['adcomunicação'],[]
18,Prestigiando o Nordeste! Nesta quarta(21/3) palestra na Federação das Indústrias Do Estado Do Ceará - FIEC #ADComunicação  https://t.co/Q8tosRReWJ https://t.co/4xBpsuAQ5N,"['prestigiando', 'nordeste', '21/3', 'palestra', 'federação', 'indústrias', 'ceará', 'fiec']",['adcomunicação'],[]
19,"Coletiva de imprensa, em Fortaleza - Ceará: https://t.co/A3vRdF9pnS via @YouTube","['coletiva', 'imprensa', 'fortaleza', 'ceará', 'via']",[],['youtube']
20,"@wbortolojr Defendo a flexibilização do Estatuto do Desarmamento.Temos que estabelecer uma nova politica para o comércio de armas que seja ponderada e fuja dos extremos.Proibir ou liberar geral são receitas para o fracasso. Temos que ser racionais e buscar o consenso, e não incendiar o país.","['defendo', 'flexibilização', 'estatuto', 'desarmamento.temos', 'estabelecer', 'politica', 'comércio', 'armas', 'ponderada', 'fuja', 'extremos.proibir', 'liberar', 'receitas', 'fracasso', 'racionais', 'buscar', 'consenso', 'incendiar', 'país']",[],['wbortolojr']
21,"@FoxHugo60 Grato pelo apoio, Hugo! Abco","['grato', 'hugo', 'abco']",[],['foxhugo60']
22,Entrevista em Fortaleza ao vivo! Clique no link a seguir: https://t.co/4jvEzGQXWp,"['entrevista', 'fortaleza', 'vivo', 'clique', 'link', 'seguir']",[],[]
23,"Por não concordar com a pressão indecente que vem sofrendo para mudar a regra da segunda instância, a presidente do STF avalia até mesmo renunciar ao cargo. Os brasileiros de bem não podem deixar que ela sucumba à pressão dos poderosos. #ADComunicação  https://t.co/NchU46QuEE https://t.co/6Z1UdR9fTF","['concordar', 'pressão', 'indecente', 'sofrendo', 'mudar', 'regra', 'instância', 'presidente', 'stf', 'avalia', 'renunciar', 'cargo', 'brasileiros', 'deixar', 'sucumba', 'pressão', 'poderosos']",['adcomunicação'],[]
24,"“Para pregar o fim dos privilégios, primeiro você deve abrir mão dos seus”. E o presidenciável pelo Podemos 19, #AlvaroDias, já faz isso-e não é de hoje-mas há quase 30 anos. E os demais políticos e autoridades, também têm coragem de deixar suas benesses?! https://t.co/k3cvMOIdYE https://t.co/x6K3cSWm4j","['pregar', 'privilégios', 'abrir', 'mão', 'presidenciável', 'podemos', '19', 'isso-e', 'hoje-mas', 'quase', '30', 'anos', 'políticos', 'autoridades', 'coragem', 'deixar', 'benesses']",['alvarodias'],[]
25,"DPVAT garante, no caso de acidentes de automóvel, indenizações por despesas médicas, invalidez permanente e morte. Vale para todas as vítimas: motoristas, passageiros e pedestres. A indenização pode ser pedida pelo próprio beneficiário, sem intermediários. https://t.co/o3bZJLLkFv https://t.co/7dgRWNqiOO","['dpvat', 'garante', 'caso', 'acidentes', 'automóvel', 'indenizações', 'despesas', 'médicas', 'invalidez', 'permanente', 'morte', 'vale', 'vítimas', 'motoristas', 'passageiros', 'pedestres', 'indenização', 'pedida', 'beneficiário', 'intermediários']",[],[]
26,Compartilhe e ajude a celebrar e homenagear as pessoas com esta síndrome. #ADComunicação  https://t.co/kQs2xQz9qy https://t.co/dRzQXBMBx5,"['compartilhe', 'ajude', 'celebrar', 'homenagear', 'pessoas', 'síndrome']",['adcomunicação'],[]
27,CEARÁ NEWS!: https://t.co/B4f48LGR7p via @YouTube,"['ceará', 'news', 'via']",[],['youtube']
28,Ofensa ao produtor rural e indignação!: https://t.co/Rn0cVJNLdr via @YouTube,"['ofensa', 'produtor', 'rural', 'indignação', 'via']",[],['youtube']
29,"Você acha que Alvaro Dias é um bom nome para disputar a  presidência da República? Por que? Com o celular na horizontal, grave um vídeo curto e mande para a gente. Nós vamos fazer uma seleção das respostas e divulgá-las nas nossas redes. Participe!  https://t.co/pjqaoVvt37 https://t.co/1FcYTMk4tK","['acha', 'alvaro', 'dias', 'nome', 'disputar', 'presidência', 'república', 'celular', 'horizontal', 'grave', 'vídeo', 'curto', 'mande', 'gente', 'vamos', 'seleção', 'respostas', 'divulgá-las', 'redes', 'participe']",[],[]
30,"Na prática, a decisão do ministro Fachin impede a tramoia dos que queriam aproveitar uma medida de 2016 para reverter a questão da prisão após segunda instância. #ADComunicação  https://t.co/HsKaHUeFIh https://t.co/53b405zYMg","['prática', 'decisão', 'ministro', 'fachin', 'impede', 'tramoia', 'queriam', 'aproveitar', 'medida', '2016', 'reverter', 'prisão', 'instância']",['adcomunicação'],[]
31,A mudança no Mato Grosso. #ADComunicação: https://t.co/2uLMo7iFRF via @YouTube,"['mudança', 'mato', 'grosso', 'via']",['adcomunicação'],['youtube']
32,"Os brasileiros não deviam pagar essa dívida. Quem deu o dinheiro é que devia pagar, não acham? #ADComunicação  https://t.co/IkEAHbcIPx https://t.co/cjJUDcwVe7","['brasileiros', 'deviam', 'pagar', 'dívida', 'deu', 'dinheiro', 'devia', 'pagar', 'acham']",['adcomunicação'],[]
33,"Os brasileiros não aceitam mudanças no entendimento sobre a prisão após condenação em segunda instância. #ResisteCarmenLucia #ADComunicação
 https://t.co/CH6xNorL9a https://t.co/yJ2nkVCZfh","['brasileiros', 'aceitam', 'mudanças', 'entendimento', 'prisão', 'condenação', 'instância']","['resistecarmenlucia', 'adcomunicação']",[]
34,"Alvaro Dias é o autor do projeto que acaba com o foro privilegiado, que beneficia mais de 55 mil autoridades. O projeto foi aprovado no Senado, e agora que podia ser votado na Câmara, teve sua tramitação interrompida pelo decreto da intervenção. https://t.co/vL4f0c5uya https://t.co/wvuTudPGkk","['alvaro', 'dias', 'autor', 'projeto', 'acaba', 'foro', 'privilegiado', 'beneficia', '55', 'autoridades', 'projeto', 'aprovado', 'senado', 'votado', 'câmara', 'tramitação', 'interrompida', 'decreto', 'intervenção']",[],[]
35,"@marthaeferreira Obrigado pela deferência e pela confiança no meu trabalho, Martha. O meu compromisso é com a verdade e com os anseios do povo brasileiro, que busca transparência e seriedade na política. Abco","['deferência', 'confiança', 'trabalho', 'martha', 'compromisso', 'verdade', 'anseios', 'brasileiro', 'busca', 'transparência', 'seriedade', 'política', 'abco']",[],['marthaeferreira']
36,#ADComunicação   https://t.co/FiLKjXt8i4 https://t.co/G3Ck9MQqGa,[],['adcomunicação'],[]
37,"@frede_Costa Agradeço suas palavras de apoio e força Frede Costa, conto com você, para que juntos possamos transformar o Brasil em uma grande nação. Abraços.","['agradeço', 'palavras', 'força', 'frede', 'costa', 'conto', 'juntos', 'possamos', 'transformar', 'brasil', 'nação', 'abraços']",[],['frede_costa']
38,"""O que é refundar a República? Na essência é mudar este sistema corrupto que é a causa da miséria, caos na saúde, violência e desemprego"", disse o senador Alvaro Dias a TV MS Record #ADComunicação   https://t.co/Oq8S1ffMVC https://t.co/Y6Y6wgPjcp","['refundar', 'república', 'essência', 'mudar', 'corrupto', 'causa', 'miséria', 'caos', 'saúde', 'violência', 'desemprego', 'disse', 'senador', 'alvaro', 'dias', 'tv', 'ms', 'record']",['adcomunicação'],[]
39,"Ao visitar o Mato Grosso do Sul, Alvaro Dias afirma que ficou impressionado com o desenvolvimento do Estado e a força do agronegócio na região. Veja mais no vídeo. #ADComunicação   https://t.co/aMjO5axeW7 https://t.co/i6IhckowQ3","['visitar', 'mato', 'grosso', 'sul', 'alvaro', 'dias', 'afirma', 'ficou', 'impressionado', 'desenvolvimento', 'força', 'agronegócio', 'região', 'vídeo']",['adcomunicação'],[]
40,"JUNTE-SE A NÓS
No Podemos, você tem voz e vez. Faça parte da nossa família. Acesse https://t.co/BNqWlfYN87
#JuntosPodemosMudaroBrasil #ADComunicação  https://t.co/anCLrfnWqO https://t.co/0p4U93GeXI","['junte-se', 'podemos', 'voz', 'faça', 'família', 'acesse']","['juntospodemosmudarobrasil', 'adcomunicação']",[]
41,Estamos testando um novo serviço. Entre no link abaixo e faça o login para receber alguns vídeos do senador Alvaro Dias. #ADComunicação  https://t.co/0fthTb6pJ0,"['testando', 'serviço', 'link', 'abaixo', 'faça', 'login', 'receber', 'vídeos', 'senador', 'alvaro', 'dias']",['adcomunicação'],[]
42,@novovelhocomuna Já estou fazendo há semanas! #ResistaCarmenLucia,"['fazendo', 'semanas']",['resistacarmenlucia'],['novovelhocomuna']
43,"A ministra Cármem Lúcia, em entrevista exclusiva à Heraldo Pereira, afirma que não há motivos para o STF julgar novamente a questão da prisão após decisão em segunda instância. #ADComunicação  https://t.co/RmuEQouoas https://t.co/jphAy6HFtO","['ministra', 'cármem', 'lúcia', 'entrevista', 'exclusiva', 'heraldo', 'pereira', 'afirma', 'motivos', 'stf', 'julgar', 'novamente', 'prisão', 'decisão', 'instância']",['adcomunicação'],[]
44,"Nossos parabéns aos homens e mulheres do campo, que são os verdadeiros motores da nossa economia. #ADComunicação   https://t.co/wMGqnnLwnr https://t.co/DSzioX65Ue","['parabéns', 'homens', 'mulheres', 'campo', 'verdadeiros', 'motores', 'economia']",['adcomunicação'],[]
45,Alvaro Dias defende maior investimento no controle das fronteiras. Leia mais no link. #ADComunicação  https://t.co/pdeuRzqvLF https://t.co/I1oZIdWRTk,"['alvaro', 'dias', 'defende', 'investimento', 'controle', 'fronteiras', 'leia', 'link']",['adcomunicação'],[]
46,“Nosso grande partido chama-se Brasil”: https://t.co/BTy53dQF2o via @YouTube,"['partido', 'chama-se', 'brasil', 'via']",[],['youtube']
47,"Casa cheia no lançamento do Podemos 19 em Mato Grosso do Sul, que ficou marcado pela filiação do pré-candidato ao Senado Federal, Chico Maia. O presidenciável #AlvaroDias foi surpreendido com uma homenagem de vereadores de diferentes cidades do MS. https://t.co/Hk5VIRjpxY https://t.co/t0YyhFZYlG","['casa', 'cheia', 'lançamento', 'podemos', '19', 'mato', 'grosso', 'sul', 'ficou', 'marcado', 'filiação', 'pré-candidato', 'senado', 'federal', 'chico', 'maia', 'presidenciável', 'surpreendido', 'homenagem', 'vereadores', 'diferentes', 'cidades', 'ms']",['alvarodias'],[]
48,"#AlvaroDias, pré-candidato à Presidência da República, chegando no lançamento do Podemos 19 em Mato Grosso do Sul. Aos poucos, a mensagem de esperança vai ganhando o Brasil! #ADComunicação  https://t.co/1sqvt7Ld6C https://t.co/JQui6GFKZQ","['pré-candidato', 'presidência', 'república', 'chegando', 'lançamento', 'podemos', '19', 'mato', 'grosso', 'sul', 'poucos', 'mensagem', 'esperança', 'ganhando', 'brasil']","['alvarodias', 'adcomunicação']",[]
49,"Encontro promovido pelo advogado Humberto Figueiró, do Podemos 19 de MS, reuniu o presidensiável #AlvaroDias e o pré-candidato ao governo do estado, Juiz Federal Odilon de Oliveira, além do pré-candidato ao Senado, Chico Maia, e diversas lideranças. https://t.co/QMhvu6Ir6q https://t.co/SZ4z6GK5A0","['encontro', 'promovido', 'advogado', 'humberto', 'figueiró', 'podemos', '19', 'ms', 'reuniu', 'presidensiável', 'pré-candidato', 'governo', 'juiz', 'federal', 'odilon', 'oliveira', 'pré-candidato', 'senado', 'chico', 'maia', 'diversas', 'lideranças']",['alvarodias'],[]
50,#ResistaCarmenLucia  https://t.co/fIQyHV17Of https://t.co/B1N0wVHadR,[],['resistacarmenlucia'],[]
51,"O juiz Sérgio Moro defendeu enfaticamente a manutenção do entendimento de que após condenação em segunda instância, já cabe a prisão. Não há porque o STF voltar atrás para beneficiar alguns poucos corruptos. #ADComunicação  https://t.co/bpJEK3ch6q https://t.co/c5O68tdqMq","['juiz', 'sérgio', 'moro', 'defendeu', 'enfaticamente', 'manutenção', 'entendimento', 'condenação', 'instância', 'cabe', 'prisão', 'stf', 'voltar', 'beneficiar', 'poucos', 'corruptos']",['adcomunicação'],[]
52,#ADComunicação       https://t.co/2TFgToh06l https://t.co/AUYZoW8wRr,[],['adcomunicação'],[]
53,Homenagem do Instituto Nacional de Cardiologia: https://t.co/pu7OLMF1SZ via @YouTube,"['homenagem', 'instituto', 'nacional', 'cardiologia', 'via']",[],['youtube']
54,"Em entrevista ao Ranking dos Políticos, o senador Alvaro Dias falou sobre a proposta de sua autoria que acaba com o foro privilegiado #ADComunicação
https://t.co/kZ117UuF0A https://t.co/yy1myUyWZo","['entrevista', 'ranking', 'políticos', 'senador', 'alvaro', 'dias', 'falou', 'proposta', 'autoria', 'acaba', 'foro', 'privilegiado']",['adcomunicação'],[]
55,"Não podemos deixar a ministra Cármen Lúcia sozinha nessa luta contra os que querem salvar Lula. Hoje tem tuitaço #ResistaCarmenLucia   #ADComunicação
https://t.co/U2mLtTUnzg https://t.co/EBBYvc7uVD","['podemos', 'deixar', 'ministra', 'cármen', 'lúcia', 'sozinha', 'luta', 'salvar', 'lula', 'hoje', 'tuitaço']","['resistacarmenlucia', 'adcomunicação']",[]
56,"É isso que o eleitor quer, certo? #ADComunicação  https://t.co/u9TXOD34pl https://t.co/Dd1gli5rd1","['eleitor', 'certo']",['adcomunicação'],[]
57,"No BALANÇO GERAL MS, o presidenciável falou sobre a segurança pública. ""A autoridade tem de se impor para que a malandragem não se sobreponha"" - Alvaro Dias.  #ADComunicação  https://t.co/5bkZ3TeRFV https://t.co/kPfj7NTKEC","['balanço', 'ms', 'presidenciável', 'falou', 'segurança', 'pública', 'autoridade', 'impor', 'malandragem', 'sobreponha', 'alvaro', 'dias']",['adcomunicação'],[]
58,"Noticidade FM, com o jornalista Cadu Bortolot, da Rádio Cidade 97 FM, de Campo Grande - MS: https://t.co/UpjixHPiBu via @YouTube","['noticidade', 'fm', 'jornalista', 'cadu', 'bortolot', 'rádio', 'cidade', '97', 'fm', 'campo', 'ms', 'via']",[],['youtube']
59,"No SBT-MS, #AlvaroDias, pré-candidato a presidente pelo Podemos 19, participa do programa O Povo na TV, com o jornalista Tatá Marques. #ADComunicação 
https://t.co/JnU4aU8ksX https://t.co/I7aJNNFC77","['sbt-ms', 'pré-candidato', 'presidente', 'podemos', '19', 'participa', 'programa', 'tv', 'jornalista', 'tatá', 'marques']","['alvarodias', 'adcomunicação']",[]
60,"Atenção ao ouvinte de Campo Grande, o pré-candidato à Presidência da República pelo Podemos 19, #AlvaroDias, em conversa aberta com todo o Mato Grosso do Sul por meio das rádios! O senador esteve na Blink 102,7 FM e na CBN 93,7 FM. #ADComunicação   https://t.co/NBzIilFWHP https://t.co/L3noPurQDu","['atenção', 'ouvinte', 'campo', 'pré-candidato', 'presidência', 'república', 'podemos', '19', 'conversa', 'aberta', 'mato', 'grosso', 'sul', 'rádios', 'senador', 'blink', '102,7', 'fm', 'cbn', '93,7', 'fm']","['alvarodias', 'adcomunicação']",[]
61,"🎥🎤""Quando o governante perde a confiança dos governados, perde as condições de governar"" @alvarodias_  durante entrevista coletiva em Campo Grande, Mato Grosso do Sul. Assista em https://t.co/kxkv9OxRJZ","['governante', 'perde', 'confiança', 'governados', 'perde', 'condições', 'governar', 'durante', 'entrevista', 'coletiva', 'campo', 'mato', 'grosso', 'sul', 'assista']",[],['alvarodias_']
